model,split,auc,pr_auc,logloss,threshold,precision,recall,f1
DeepLearning_MLP,valid,0.9886627844564951,0.8893189676571005,0.12682124524493446,0.87,0.7398565852772987,0.8561075517277597,0.7937481741162723
DeepLearning_MLP,test,0.9892585564565806,0.8896701421952269,0.12631470883871584,0.87,0.7388384754990925,0.8552521008403361,0.7927945472249269
DeepLearning_MLP,train,0.9910938866614832,0.8969587288746197,0.12365442116214566,0.87,0.7441187888198758,0.862862930452397,0.7991036998436686
